Datetime,AAPL,BTC-USD,ETH-USD,GOOGL,MSFT,NVDA,QQQ,SOL-USD
2024-05-25 10:00:00+00:00,190.0,69371.890625,3768.12255859375,174.97000122070312,430.1300048828125,106.4380111694336,458.010009765625,170.09007263183594
2024-05-25 11:00:00+00:00,190.0,69123.03125,3741.174072265625,174.97000122070312,430.1300048828125,106.4380111694336,458.010009765625,168.85186767578125
2024-05-25 12:00:00+00:00,190.0,69122.828125,3739.74951171875,174.97000122070312,430.1300048828125,106.4380111694336,458.010009765625,168.00503540039062
2024-05-25 13:00:00+00:00,190.0,69020.65625,3733.994873046875,174.97000122070312,430.1300048828125,106.4380111694336,458.010009765625,167.16737365722656
2024-05-25 14:00:00+00:00,190.0,69033.3203125,3748.51171875,174.97000122070312,430.1300048828125,106.4380111694336,458.010009765625,168.332763671875
2024-05-25 15:00:00+00:00,190.0,68916.7578125,3743.1123046875,174.97000122070312,430.1300048828125,106.4380111694336,458.010009765625,167.96278381347656
2024-05-25 16:00:00+00:00,190.0,68943.8515625,3749.564208984375,174.97000122070312,430.1300048828125,106.4380111694336,458.010009765625,167.15628051757812
2024-05-25 17:00:00+00:00,190.0,69066.328125,3740.376953125,174.97000122070312,430.1300048828125,106.4380111694336,458.010009765625,166.81805419921875
2024-05-25 18:00:00+00:00,190.0,69194.078125,3756.4296875,174.97000122070312,430.1300048828125,106.4380111694336,458.010009765625,167.3613739013672
2024-05-25 19:00:00+00:00,190.0,69155.3828125,3757.575927734375,174.97000122070312,430.1300048828125,106.4380111694336,458.010009765625,167.29556274414062
2024-05-25 20:00:00+00:00,190.0,69113.15625,3746.644775390625,174.97000122070312,430.1300048828125,106.4380111694336,458.010009765625,167.06814575195312
2024-05-25 21:00:00+00:00,190.0,69135.34375,3742.651123046875,174.97000122070312,430.1300048828125,106.4380111694336,458.010009765625,167.3171844482422
2024-05-25 22:00:00+00:00,190.0,69115.5625,3737.723876953125,174.97000122070312,430.1300048828125,106.4380111694336,458.010009765625,167.88320922851562
2024-05-25 23:00:00+00:00,190.0,69273.1484375,3750.240234375,174.97000122070312,430.1300048828125,106.4380111694336,458.010009765625,168.40451049804688
2024-05-26 00:00:00+00:00,190.0,69158.0,3746.90283203125,174.97000122070312,430.1300048828125,106.4380111694336,458.010009765625,167.84536743164062
2024-05-26 01:00:00+00:00,190.0,69167.7109375,3757.553466796875,174.97000122070312,430.1300048828125,106.4380111694336,458.010009765625,166.9838409423828
2024-05-26 02:00:00+00:00,190.0,68913.6953125,3738.358154296875,174.97000122070312,430.1300048828125,106.4380111694336,458.010009765625,165.9250946044922
2024-05-26 03:00:00+00:00,190.0,69046.8203125,3769.44140625,174.97000122070312,430.1300048828125,106.4380111694336,458.010009765625,166.2081756591797
2024-05-26 04:00:00+00:00,190.0,68960.625,3748.06591796875,174.97000122070312,430.1300048828125,106.4380111694336,458.010009765625,165.53884887695312
2024-05-26 05:00:00+00:00,190.0,69104.8125,3758.703369140625,174.97000122070312,430.1300048828125,106.4380111694336,458.010009765625,166.43667602539062
2024-05-26 06:00:00+00:00,190.0,69081.2734375,3757.887451171875,174.97000122070312,430.1300048828125,106.4380111694336,458.010009765625,166.00613403320312
2024-05-26 07:00:00+00:00,190.0,69300.953125,3785.03076171875,174.97000122070312,430.1300048828125,106.4380111694336,458.010009765625,165.193603515625
